# step, gen_loss, dis_loss
8661,  4.125130E+00, -1.566669E+01
8662,  4.125133E+00, -1.566669E+01
8663,  4.125130E+00, -1.566669E+01
8664,  4.125137E+00, -1.566670E+01
8665,  4.125132E+00, -1.566669E+01
8666,  4.125133E+00, -1.566669E+01
8667,  4.125128E+00, -1.566669E+01
8668,  4.125131E+00, -1.566669E+01
8669,  4.125135E+00, -1.566669E+01
8670,  4.125132E+00, -1.566669E+01
8671,  4.125128E+00, -1.566669E+01
8672,  4.125129E+00, -1.566669E+01
8673,  4.125129E+00, -1.566669E+01
8674,  4.125138E+00, -1.566670E+01
8675,  4.125134E+00, -1.566669E+01
8676,  4.125132E+00, -1.566669E+01
8677,  4.125134E+00, -1.566669E+01
8678,  4.125132E+00, -1.566669E+01
8679,  4.125132E+00, -1.566669E+01
8680,  4.125129E+00, -1.566669E+01
8681,  4.125130E+00, -1.566669E+01
8682,  4.125130E+00, -1.566669E+01
8683,  4.125141E+00, -1.566670E+01
8684,  4.125127E+00, -1.566669E+01
8685,  4.125139E+00, -1.566670E+01
8686,  4.125134E+00, -1.566669E+01
8687,  4.125128E+00, -1.566669E+01
8688,  4.125128E+00, -1.566669E+01
8689,  4.125130E+00, -1.566669E+01
8690,  4.125130E+00, -1.566669E+01
8691,  4.125132E+00, -1.566669E+01
8692,  4.125134E+00, -1.566669E+01
8693,  4.125134E+00, -1.566669E+01
8694,  4.125132E+00, -1.566669E+01
8695,  4.125132E+00, -1.566669E+01
8696,  4.125138E+00, -1.566670E+01
8697,  4.125132E+00, -1.566669E+01
8698,  4.125132E+00, -1.566669E+01
8699,  4.125134E+00, -1.566669E+01
8700,  4.125129E+00, -1.566669E+01
8701,  4.125137E+00, -1.566670E+01
8702,  4.125129E+00, -1.566669E+01
8703,  4.125131E+00, -1.566669E+01
8704,  4.125131E+00, -1.566669E+01
8705,  4.125144E+00, -1.566670E+01
8706,  4.125130E+00, -1.566669E+01
8707,  4.125130E+00, -1.566669E+01
8708,  4.125129E+00, -1.566669E+01
8709,  4.125128E+00, -1.566669E+01
8710,  4.125129E+00, -1.566669E+01
8711,  4.125126E+00, -1.566669E+01
8712,  4.125130E+00, -1.566669E+01
8713,  4.125132E+00, -1.566669E+01
8714,  4.125132E+00, -1.566669E+01
8715,  4.125128E+00, -1.566669E+01
8716,  4.125130E+00, -1.566669E+01
8717,  4.125131E+00, -1.566669E+01
8718,  4.125138E+00, -1.566670E+01
8719,  4.125129E+00, -1.566669E+01
8720,  4.125135E+00, -1.566669E+01
8721,  4.125130E+00, -1.566669E+01
8722,  4.125125E+00, -1.566668E+01
8723,  4.125126E+00, -1.566669E+01
8724,  4.125127E+00, -1.566669E+01
8725,  4.125129E+00, -1.566669E+01
8726,  4.125126E+00, -1.566669E+01
8727,  4.125131E+00, -1.566669E+01
8728,  4.125134E+00, -1.566669E+01
8729,  4.125128E+00, -1.566669E+01
8730,  4.125128E+00, -1.566669E+01
8731,  4.125134E+00, -1.566669E+01
8732,  4.125130E+00, -1.566669E+01
8733,  4.125129E+00, -1.566669E+01
8734,  4.125124E+00, -1.566668E+01
8735,  4.125129E+00, -1.566669E+01
8736,  4.125132E+00, -1.566669E+01
8737,  4.125127E+00, -1.566669E+01
8738,  4.125129E+00, -1.566669E+01
8739,  4.125128E+00, -1.566669E+01
8740,  4.125130E+00, -1.566669E+01
8741,  4.125126E+00, -1.566669E+01
8742,  4.125131E+00, -1.566669E+01
8743,  4.125125E+00, -1.566668E+01
8744,  4.125132E+00, -1.566669E+01
8745,  4.125126E+00, -1.566669E+01
8746,  4.125135E+00, -1.566669E+01
8747,  4.125136E+00, -1.566669E+01
8748,  4.125134E+00, -1.566669E+01
8749,  4.125128E+00, -1.566669E+01
8750,  4.125128E+00, -1.566669E+01
8751,  4.125129E+00, -1.566669E+01
8752,  4.125127E+00, -1.566669E+01
8753,  4.125133E+00, -1.566669E+01
8754,  4.125135E+00, -1.566669E+01
8755,  4.125128E+00, -1.566669E+01
8756,  4.125128E+00, -1.566669E+01
8757,  4.125130E+00, -1.566669E+01
8758,  4.125128E+00, -1.566669E+01
8759,  4.125128E+00, -1.566669E+01
8760,  4.125129E+00, -1.566669E+01
8761,  4.125133E+00, -1.566669E+01
8762,  4.125133E+00, -1.566669E+01
8763,  4.125129E+00, -1.566669E+01
8764,  4.125134E+00, -1.566669E+01
8765,  4.125127E+00, -1.566669E+01
8766,  4.125130E+00, -1.566669E+01
8767,  4.125132E+00, -1.566669E+01
8768,  4.125134E+00, -1.566669E+01
8769,  4.125128E+00, -1.566669E+01
8770,  4.125131E+00, -1.566669E+01
8771,  4.125128E+00, -1.566669E+01
8772,  4.125128E+00, -1.566669E+01
8773,  4.125132E+00, -1.566669E+01
8774,  4.125132E+00, -1.566669E+01
8775,  4.125127E+00, -1.566669E+01
8776,  4.125140E+00, -1.566670E+01
8777,  4.125131E+00, -1.566669E+01
8778,  4.125138E+00, -1.566670E+01
8779,  4.125139E+00, -1.566670E+01
8780,  4.125126E+00, -1.566669E+01
8781,  4.125134E+00, -1.566669E+01
8782,  4.125125E+00, -1.566668E+01
8783,  4.125128E+00, -1.566669E+01
8784,  4.125134E+00, -1.566669E+01
8785,  4.125129E+00, -1.566669E+01
8786,  4.125134E+00, -1.566669E+01
8787,  4.125133E+00, -1.566669E+01
8788,  4.125128E+00, -1.566669E+01
8789,  4.125134E+00, -1.566669E+01
8790,  4.125140E+00, -1.566670E+01
8791,  4.125132E+00, -1.566669E+01
8792,  4.125133E+00, -1.566669E+01
8793,  4.125134E+00, -1.566669E+01
8794,  4.125133E+00, -1.566669E+01
8795,  4.125127E+00, -1.566669E+01
8796,  4.125129E+00, -1.566669E+01
8797,  4.125132E+00, -1.566669E+01
8798,  4.125132E+00, -1.566669E+01
8799,  4.125135E+00, -1.566669E+01
8800,  4.125131E+00, -1.566669E+01
8801,  4.125135E+00, -1.566669E+01
8802,  4.125133E+00, -1.566669E+01
8803,  4.125132E+00, -1.566669E+01
8804,  4.125129E+00, -1.566669E+01
8805,  4.125132E+00, -1.566669E+01
8806,  4.125128E+00, -1.566669E+01
8807,  4.125127E+00, -1.566669E+01
8808,  4.125131E+00, -1.566669E+01
8809,  4.125131E+00, -1.566669E+01
8810,  4.125126E+00, -1.566669E+01
8811,  4.125126E+00, -1.566669E+01
8812,  4.125124E+00, -1.566668E+01
8813,  4.125132E+00, -1.566669E+01
8814,  4.125130E+00, -1.566669E+01
8815,  4.125130E+00, -1.566669E+01
8816,  4.125127E+00, -1.566669E+01
8817,  4.125140E+00, -1.566670E+01
8818,  4.125137E+00, -1.566670E+01
8819,  4.125128E+00, -1.566669E+01
8820,  4.125134E+00, -1.566669E+01
8821,  4.125130E+00, -1.566669E+01
8822,  4.125130E+00, -1.566669E+01
8823,  4.125135E+00, -1.566669E+01
8824,  4.125128E+00, -1.566669E+01
8825,  4.125128E+00, -1.566669E+01
8826,  4.125130E+00, -1.566669E+01
8827,  4.125133E+00, -1.566669E+01
8828,  4.125127E+00, -1.566669E+01
8829,  4.125133E+00, -1.566669E+01
8830,  4.125129E+00, -1.566669E+01
8831,  4.125128E+00, -1.566669E+01
8832,  4.125129E+00, -1.566669E+01
8833,  4.125131E+00, -1.566669E+01
8834,  4.125133E+00, -1.566669E+01
8835,  4.125135E+00, -1.566669E+01
8836,  4.125126E+00, -1.566669E+01
8837,  4.125133E+00, -1.566669E+01
8838,  4.125133E+00, -1.566669E+01
8839,  4.125132E+00, -1.566669E+01
8840,  4.125134E+00, -1.566669E+01
8841,  4.125133E+00, -1.566669E+01
8842,  4.125130E+00, -1.566669E+01
8843,  4.125133E+00, -1.566669E+01
8844,  4.125131E+00, -1.566669E+01
8845,  4.125136E+00, -1.566670E+01
8846,  4.125134E+00, -1.566669E+01
8847,  4.125132E+00, -1.566669E+01
8848,  4.125128E+00, -1.566669E+01
8849,  4.125131E+00, -1.566669E+01
8850,  4.125140E+00, -1.566670E+01
8851,  4.125124E+00, -1.566668E+01
8852,  4.125135E+00, -1.566669E+01
8853,  4.125132E+00, -1.566669E+01
8854,  4.125130E+00, -1.566669E+01
8855,  4.125128E+00, -1.566669E+01
8856,  4.125128E+00, -1.566669E+01
8857,  4.125134E+00, -1.566669E+01
8858,  4.125128E+00, -1.566669E+01
8859,  4.125126E+00, -1.566669E+01
8860,  4.125132E+00, -1.566669E+01
8861,  4.125131E+00, -1.566669E+01
8862,  4.125129E+00, -1.566669E+01
8863,  4.125133E+00, -1.566669E+01
8864,  4.125129E+00, -1.566669E+01
8865,  4.125134E+00, -1.566669E+01
8866,  4.125132E+00, -1.566669E+01
8867,  4.125129E+00, -1.566669E+01
8868,  4.125133E+00, -1.566669E+01
8869,  4.125128E+00, -1.566669E+01
8870,  4.125126E+00, -1.566669E+01
8871,  4.125127E+00, -1.566669E+01
8872,  4.125124E+00, -1.566668E+01
8873,  4.125124E+00, -1.566668E+01
8874,  4.125133E+00, -1.566669E+01
8875,  4.125128E+00, -1.566669E+01
8876,  4.125128E+00, -1.566669E+01
8877,  4.125134E+00, -1.566669E+01
8878,  4.125129E+00, -1.566669E+01
8879,  4.125132E+00, -1.566669E+01
8880,  4.125134E+00, -1.566669E+01
8881,  4.125130E+00, -1.566669E+01
8882,  4.125134E+00, -1.566669E+01
8883,  4.125132E+00, -1.566669E+01
8884,  4.125134E+00, -1.566669E+01
8885,  4.125130E+00, -1.566669E+01
8886,  4.125127E+00, -1.566669E+01
8887,  4.125134E+00, -1.566669E+01
8888,  4.125130E+00, -1.566669E+01
8889,  4.125130E+00, -1.566669E+01
8890,  4.125130E+00, -1.566669E+01
8891,  4.125133E+00, -1.566669E+01
8892,  4.125130E+00, -1.566669E+01
8893,  4.125137E+00, -1.566670E+01
8894,  4.125139E+00, -1.566670E+01
8895,  4.125135E+00, -1.566669E+01
8896,  4.125139E+00, -1.566670E+01
8897,  4.125126E+00, -1.566669E+01
8898,  4.125125E+00, -1.566668E+01
8899,  4.125127E+00, -1.566669E+01
8900,  4.125136E+00, -1.566670E+01
8901,  4.125131E+00, -1.566669E+01
8902,  4.125129E+00, -1.566669E+01
8903,  4.125132E+00, -1.566669E+01
8904,  4.125126E+00, -1.566669E+01
8905,  4.125133E+00, -1.566669E+01
8906,  4.125129E+00, -1.566669E+01
8907,  4.125127E+00, -1.566669E+01
8908,  4.125129E+00, -1.566669E+01
8909,  4.125128E+00, -1.566669E+01
8910,  4.125131E+00, -1.566669E+01
8911,  4.125126E+00, -1.566669E+01
8912,  4.125128E+00, -1.566669E+01
8913,  4.125133E+00, -1.566669E+01
8914,  4.125128E+00, -1.566669E+01
8915,  4.125134E+00, -1.566669E+01
8916,  4.125133E+00, -1.566669E+01
8917,  4.125135E+00, -1.566669E+01
8918,  4.125127E+00, -1.566669E+01
8919,  4.125130E+00, -1.566669E+01
8920,  4.125130E+00, -1.566669E+01
8921,  4.125124E+00, -1.566668E+01
8922,  4.125124E+00, -1.566668E+01
8923,  4.125133E+00, -1.566669E+01
8924,  4.125131E+00, -1.566669E+01
8925,  4.125129E+00, -1.566669E+01
8926,  4.125128E+00, -1.566669E+01
8927,  4.125135E+00, -1.566669E+01
8928,  4.125137E+00, -1.566670E+01
8929,  4.125127E+00, -1.566669E+01
8930,  4.125138E+00, -1.566670E+01
8931,  4.125130E+00, -1.566669E+01
8932,  4.125127E+00, -1.566669E+01
8933,  4.125127E+00, -1.566669E+01
8934,  4.125134E+00, -1.566669E+01
8935,  4.125129E+00, -1.566669E+01
8936,  4.125136E+00, -1.566670E+01
8937,  4.125134E+00, -1.566669E+01
8938,  4.125128E+00, -1.566669E+01
8939,  4.125130E+00, -1.566669E+01
8940,  4.125138E+00, -1.566670E+01
8941,  4.125124E+00, -1.566668E+01
8942,  4.125133E+00, -1.566669E+01
8943,  4.125133E+00, -1.566669E+01
8944,  4.125134E+00, -1.566669E+01
8945,  4.125131E+00, -1.566669E+01
8946,  4.125137E+00, -1.566670E+01
8947,  4.125133E+00, -1.566669E+01
8948,  4.125126E+00, -1.566669E+01
8949,  4.125135E+00, -1.566669E+01
8950,  4.125136E+00, -1.566670E+01
8951,  4.125127E+00, -1.566669E+01
8952,  4.125129E+00, -1.566669E+01
8953,  4.125129E+00, -1.566669E+01
8954,  4.125130E+00, -1.566669E+01
8955,  4.125131E+00, -1.566669E+01
8956,  4.125128E+00, -1.566669E+01
8957,  4.125135E+00, -1.566669E+01
8958,  4.125133E+00, -1.566669E+01
8959,  4.125126E+00, -1.566669E+01
8960,  4.125129E+00, -1.566669E+01
8961,  4.125131E+00, -1.566669E+01
8962,  4.125134E+00, -1.566669E+01
8963,  4.125130E+00, -1.566669E+01
8964,  4.125134E+00, -1.566669E+01
8965,  4.125132E+00, -1.566669E+01
8966,  4.125131E+00, -1.566669E+01
8967,  4.125137E+00, -1.566670E+01
8968,  4.125130E+00, -1.566669E+01
8969,  4.125137E+00, -1.566669E+01
8970,  4.125126E+00, -1.566669E+01
8971,  4.125134E+00, -1.566669E+01
8972,  4.125134E+00, -1.566669E+01
8973,  4.125128E+00, -1.566669E+01
8974,  4.125129E+00, -1.566669E+01
8975,  4.125137E+00, -1.566670E+01
8976,  4.125137E+00, -1.566670E+01
8977,  4.125131E+00, -1.566669E+01
8978,  4.125128E+00, -1.566669E+01
8979,  4.125133E+00, -1.566669E+01
8980,  4.125134E+00, -1.566669E+01
8981,  4.125134E+00, -1.566669E+01
8982,  4.125129E+00, -1.566669E+01
8983,  4.125127E+00, -1.566669E+01
8984,  4.125130E+00, -1.566669E+01
8985,  4.125127E+00, -1.566669E+01
8986,  4.125129E+00, -1.566669E+01
8987,  4.125134E+00, -1.566669E+01
8988,  4.125134E+00, -1.566669E+01
8989,  4.125131E+00, -1.566669E+01
8990,  4.125130E+00, -1.566669E+01
8991,  4.125133E+00, -1.566669E+01
8992,  4.125130E+00, -1.566669E+01
8993,  4.125134E+00, -1.566669E+01
8994,  4.125126E+00, -1.566669E+01
8995,  4.125131E+00, -1.566669E+01
8996,  4.125128E+00, -1.566669E+01
8997,  4.125123E+00, -1.566668E+01
8998,  4.125131E+00, -1.566669E+01
8999,  4.125138E+00, -1.566670E+01
9000,  4.125125E+00, -1.566668E+01
9001,  4.125132E+00, -1.566669E+01
9002,  4.125129E+00, -1.566669E+01
9003,  4.125132E+00, -1.566669E+01
9004,  4.125130E+00, -1.566669E+01
9005,  4.125134E+00, -1.566669E+01
9006,  4.125134E+00, -1.566669E+01
9007,  4.125135E+00, -1.566669E+01
9008,  4.125131E+00, -1.566669E+01
9009,  4.125130E+00, -1.566669E+01
9010,  4.125135E+00, -1.566669E+01
9011,  4.125139E+00, -1.566670E+01
9012,  4.125131E+00, -1.566669E+01
9013,  4.125126E+00, -1.566669E+01
9014,  4.125134E+00, -1.566669E+01
9015,  4.125129E+00, -1.566669E+01
9016,  4.125128E+00, -1.566669E+01
9017,  4.125127E+00, -1.566669E+01
9018,  4.125131E+00, -1.566673E+01
9019,  4.125130E+00, -1.566669E+01
9020,  4.125132E+00, -1.566669E+01
9021,  4.125133E+00, -1.566669E+01
9022,  4.125126E+00, -1.566669E+01
9023,  4.125129E+00, -1.566669E+01
9024,  4.125141E+00, -1.566670E+01
9025,  4.125130E+00, -1.566669E+01
9026,  4.125135E+00, -1.566669E+01
9027,  4.125129E+00, -1.566669E+01
9028,  4.125130E+00, -1.566669E+01
9029,  4.125127E+00, -1.566669E+01
9030,  4.125128E+00, -1.566669E+01
9031,  4.125127E+00, -1.566669E+01
9032,  4.125128E+00, -1.566669E+01
9033,  4.125128E+00, -1.566669E+01
9034,  4.125129E+00, -1.566669E+01
9035,  4.125132E+00, -1.566669E+01
9036,  4.125137E+00, -1.566670E+01
9037,  4.125129E+00, -1.566669E+01
9038,  4.125139E+00, -1.566670E+01
9039,  4.125125E+00, -1.566668E+01
9040,  4.125135E+00, -1.566669E+01
9041,  4.125130E+00, -1.566669E+01
9042,  4.125124E+00, -1.566668E+01
9043,  4.125139E+00, -1.566670E+01
9044,  4.125131E+00, -1.566669E+01
9045,  4.125136E+00, -1.566670E+01
9046,  4.125134E+00, -1.566669E+01
9047,  4.125132E+00, -1.566669E+01
9048,  4.125131E+00, -1.566669E+01
9049,  4.125136E+00, -1.566670E+01
9050,  4.125127E+00, -1.566669E+01
9051,  4.125133E+00, -1.566669E+01
9052,  4.125133E+00, -1.566669E+01
9053,  4.125129E+00, -1.566669E+01
9054,  4.125140E+00, -1.566670E+01
9055,  4.125133E+00, -1.566669E+01
9056,  4.125134E+00, -1.566669E+01
9057,  4.125130E+00, -1.566669E+01
9058,  4.125134E+00, -1.566669E+01
9059,  4.125130E+00, -1.566669E+01
9060,  4.125128E+00, -1.566669E+01
9061,  4.125135E+00, -1.566669E+01
9062,  4.125138E+00, -1.566670E+01
9063,  4.125132E+00, -1.566669E+01
9064,  4.125131E+00, -1.566669E+01
9065,  4.125133E+00, -1.566669E+01
9066,  4.125128E+00, -1.566669E+01
9067,  4.125131E+00, -1.566669E+01
9068,  4.125128E+00, -1.566669E+01
9069,  4.125130E+00, -1.566669E+01
9070,  4.125138E+00, -1.566670E+01
9071,  4.125126E+00, -1.566669E+01
9072,  4.125128E+00, -1.566669E+01
9073,  4.125132E+00, -1.566669E+01
9074,  4.125132E+00, -1.566669E+01
9075,  4.125126E+00, -1.566669E+01
9076,  4.125127E+00, -1.566669E+01
9077,  4.125136E+00, -1.566670E+01
9078,  4.125126E+00, -1.566669E+01
9079,  4.125129E+00, -1.566669E+01
9080,  4.125128E+00, -1.566669E+01
9081,  4.125126E+00, -1.566669E+01
9082,  4.125129E+00, -1.566669E+01
9083,  4.125132E+00, -1.566669E+01
9084,  4.125125E+00, -1.566668E+01
9085,  4.125127E+00, -1.566669E+01
9086,  4.125131E+00, -1.566669E+01
9087,  4.125134E+00, -1.566669E+01
9088,  4.125127E+00, -1.566669E+01
9089,  4.125131E+00, -1.566669E+01
9090,  4.125136E+00, -1.566670E+01
9091,  4.125128E+00, -1.566669E+01
9092,  4.125125E+00, -1.566668E+01
9093,  4.125141E+00, -1.566670E+01
9094,  4.125133E+00, -1.566669E+01
9095,  4.125132E+00, -1.566669E+01
9096,  4.125132E+00, -1.566669E+01
9097,  4.125134E+00, -1.566669E+01
9098,  4.125133E+00, -1.566669E+01
9099,  4.125128E+00, -1.566669E+01
9100,  4.125139E+00, -1.566670E+01
9101,  4.125130E+00, -1.566669E+01
9102,  4.125133E+00, -1.566669E+01
9103,  4.125126E+00, -1.566669E+01
9104,  4.125131E+00, -1.566669E+01
9105,  4.125123E+00, -1.566668E+01
9106,  4.125126E+00, -1.566669E+01
9107,  4.125130E+00, -1.566669E+01
9108,  4.125138E+00, -1.566670E+01
9109,  4.125130E+00, -1.566669E+01
9110,  4.125137E+00, -1.566670E+01
9111,  4.125127E+00, -1.566669E+01
9112,  4.125130E+00, -1.566669E+01
9113,  4.125129E+00, -1.566669E+01
9114,  4.125129E+00, -1.566669E+01
9115,  4.125129E+00, -1.566669E+01
9116,  4.125136E+00, -1.566670E+01
9117,  4.125130E+00, -1.566669E+01
9118,  4.125129E+00, -1.566669E+01
9119,  4.125134E+00, -1.566669E+01
9120,  4.125128E+00, -1.566669E+01
9121,  4.125128E+00, -1.566669E+01
9122,  4.125133E+00, -1.566669E+01
9123,  4.125127E+00, -1.566669E+01
9124,  4.125134E+00, -1.566669E+01
9125,  4.125135E+00, -1.566669E+01
9126,  4.125130E+00, -1.566669E+01
9127,  4.125136E+00, -1.566670E+01
9128,  4.125134E+00, -1.566669E+01
9129,  4.125129E+00, -1.566669E+01
9130,  4.125133E+00, -1.566669E+01
9131,  4.125129E+00, -1.566669E+01
9132,  4.125130E+00, -1.566669E+01
9133,  4.125134E+00, -1.566669E+01
9134,  4.125132E+00, -1.566669E+01
9135,  4.125131E+00, -1.566669E+01
9136,  4.125128E+00, -1.566669E+01
9137,  4.125126E+00, -1.566669E+01
9138,  4.125129E+00, -1.566669E+01
9139,  4.125128E+00, -1.566669E+01
9140,  4.125131E+00, -1.566669E+01
9141,  4.125127E+00, -1.566669E+01
9142,  4.125138E+00, -1.566670E+01
9143,  4.125134E+00, -1.566669E+01
9144,  4.125131E+00, -1.566669E+01
9145,  4.125128E+00, -1.566669E+01
9146,  4.125136E+00, -1.566670E+01
9147,  4.125131E+00, -1.566669E+01
9148,  4.125126E+00, -1.566669E+01
9149,  4.125125E+00, -1.566668E+01
9150,  4.125126E+00, -1.566669E+01
9151,  4.125128E+00, -1.566669E+01
9152,  4.125135E+00, -1.566669E+01
9153,  4.125129E+00, -1.566669E+01
9154,  4.125128E+00, -1.566669E+01
9155,  4.125131E+00, -1.566669E+01
9156,  4.125133E+00, -1.566669E+01
9157,  4.125128E+00, -1.566669E+01
9158,  4.125135E+00, -1.566669E+01
9159,  4.125129E+00, -1.566669E+01
9160,  4.125130E+00, -1.566669E+01
9161,  4.125136E+00, -1.566670E+01
9162,  4.125128E+00, -1.566669E+01
9163,  4.125134E+00, -1.566669E+01
9164,  4.125132E+00, -1.566669E+01
9165,  4.125134E+00, -1.566669E+01
9166,  4.125124E+00, -1.566668E+01
9167,  4.125129E+00, -1.566669E+01
9168,  4.125132E+00, -1.566669E+01
9169,  4.125126E+00, -1.566669E+01
9170,  4.125127E+00, -1.566669E+01
9171,  4.125129E+00, -1.566669E+01
9172,  4.125127E+00, -1.566669E+01
9173,  4.125129E+00, -1.566669E+01
9174,  4.125132E+00, -1.566669E+01
9175,  4.125132E+00, -1.566669E+01
9176,  4.125133E+00, -1.566669E+01
9177,  4.125134E+00, -1.566669E+01
9178,  4.125136E+00, -1.566670E+01
9179,  4.125130E+00, -1.566669E+01
9180,  4.125134E+00, -1.566669E+01
9181,  4.125128E+00, -1.566669E+01
9182,  4.125128E+00, -1.566669E+01
9183,  4.125131E+00, -1.566669E+01
9184,  4.125126E+00, -1.566669E+01
9185,  4.125126E+00, -1.566669E+01
9186,  4.125135E+00, -1.566669E+01
9187,  4.125127E+00, -1.566669E+01
9188,  4.125124E+00, -1.566668E+01
9189,  4.125134E+00, -1.566669E+01
9190,  4.125134E+00, -1.566669E+01
9191,  4.125137E+00, -1.566673E+01
9192,  4.125130E+00, -1.566669E+01
9193,  4.125132E+00, -1.566669E+01
9194,  4.125132E+00, -1.566669E+01
9195,  4.125136E+00, -1.566669E+01
9196,  4.125131E+00, -1.566669E+01
9197,  4.125136E+00, -1.566669E+01
9198,  4.125128E+00, -1.566669E+01
9199,  4.125135E+00, -1.566669E+01
9200,  4.125136E+00, -1.566670E+01
9201,  4.125134E+00, -1.566669E+01
9202,  4.125132E+00, -1.566669E+01
9203,  4.125136E+00, -1.566670E+01
9204,  4.125131E+00, -1.566669E+01
9205,  4.125131E+00, -1.566669E+01
9206,  4.125134E+00, -1.566669E+01
9207,  4.125131E+00, -1.566669E+01
9208,  4.125127E+00, -1.566669E+01
9209,  4.125128E+00, -1.566669E+01
9210,  4.125128E+00, -1.566669E+01
9211,  4.125136E+00, -1.566670E+01
9212,  4.125129E+00, -1.566669E+01
9213,  4.125138E+00, -1.566670E+01
9214,  4.125133E+00, -1.566669E+01
9215,  4.125126E+00, -1.566669E+01
9216,  4.125126E+00, -1.566669E+01
9217,  4.125129E+00, -1.566669E+01
9218,  4.125127E+00, -1.566669E+01
9219,  4.125129E+00, -1.566669E+01
9220,  4.125135E+00, -1.566669E+01
9221,  4.125131E+00, -1.566669E+01
9222,  4.125129E+00, -1.566669E+01
9223,  4.125124E+00, -1.566668E+01
9224,  4.125129E+00, -1.566669E+01
9225,  4.125130E+00, -1.566669E+01
9226,  4.125122E+00, -1.566668E+01
9227,  4.125129E+00, -1.566669E+01
9228,  4.125133E+00, -1.566669E+01
9229,  4.125133E+00, -1.566669E+01
9230,  4.125135E+00, -1.566669E+01
9231,  4.125128E+00, -1.566669E+01
9232,  4.125128E+00, -1.566669E+01
9233,  4.125135E+00, -1.566669E+01
9234,  4.125132E+00, -1.566669E+01
9235,  4.125124E+00, -1.566668E+01
9236,  4.125127E+00, -1.566669E+01
9237,  4.125139E+00, -1.566670E+01
9238,  4.125124E+00, -1.566668E+01
9239,  4.125133E+00, -1.566669E+01
9240,  4.125134E+00, -1.566669E+01
9241,  4.125139E+00, -1.566670E+01
9242,  4.125128E+00, -1.566669E+01
9243,  4.125135E+00, -1.566669E+01
9244,  4.125127E+00, -1.566669E+01
9245,  4.125132E+00, -1.566669E+01
9246,  4.125127E+00, -1.566669E+01
9247,  4.125133E+00, -1.566669E+01
9248,  4.125135E+00, -1.566669E+01
9249,  4.125132E+00, -1.566669E+01
9250,  4.125131E+00, -1.566669E+01
9251,  4.125127E+00, -1.566669E+01
9252,  4.125133E+00, -1.566669E+01
9253,  4.125130E+00, -1.566669E+01
9254,  4.125133E+00, -1.566669E+01
9255,  4.125129E+00, -1.566669E+01
9256,  4.125127E+00, -1.566669E+01
9257,  4.125121E+00, -1.566668E+01
9258,  4.125129E+00, -1.566669E+01
9259,  4.125137E+00, -1.566670E+01
9260,  4.125129E+00, -1.566669E+01
9261,  4.125127E+00, -1.566669E+01
9262,  4.125129E+00, -1.566669E+01
9263,  4.125125E+00, -1.566668E+01
9264,  4.125127E+00, -1.566669E+01
9265,  4.125131E+00, -1.566669E+01
9266,  4.125132E+00, -1.566669E+01
9267,  4.125130E+00, -1.566669E+01
9268,  4.125130E+00, -1.566669E+01
9269,  4.125136E+00, -1.566670E+01
9270,  4.125129E+00, -1.566669E+01
9271,  4.125136E+00, -1.566670E+01
9272,  4.125132E+00, -1.566669E+01
9273,  4.125130E+00, -1.566669E+01
9274,  4.125128E+00, -1.566669E+01
9275,  4.125134E+00, -1.566669E+01
9276,  4.125132E+00, -1.566669E+01
9277,  4.125130E+00, -1.566669E+01
9278,  4.125127E+00, -1.566669E+01
9279,  4.125129E+00, -1.566669E+01
9280,  4.125133E+00, -1.566669E+01
9281,  4.125129E+00, -1.566669E+01
